z,E_LCDM,E_Flux,w_Flux,Omega_DE_Flux,zfit,H0_eff_curve
1.4680851063829787,2.2825995839950672,2.2814295832179328,-1.0001723589524314,0.13346219579782795,1.0042553191489363,67.3420717008279
1.471839799749687,2.287110974704603,2.285943164540425,-1.0001694117782047,0.13293558100847622,1.0066958698372968,67.34207642924935
1.4755944931163953,2.291627149237993,2.2904615257169803,-1.0001665074806503,0.13241151251188016,1.009136420525657,67.34208115767079
1.4793491864831039,2.2961481000957926,2.2949846592183953,-1.0001636455817446,0.13188997668715205,1.0115769712140175,67.3420863095109
1.4831038798498122,2.3006738852034725,2.299512622885431,-1.0001608261749955,0.13137099438801544,1.014017521902378,67.34209184812765
1.4868585732165207,2.305204449564077,2.3040453617323795,-1.000158048360436,0.13085452679765233,1.0164580725907384,67.34209738674441
1.490613266583229,2.3097397676456923,2.308582850215296,-1.000155311509005,0.1303405509394909,1.0188986232790989,67.34210292536117
1.4943679599499373,2.314279832065371,2.31312508092466,-1.0001526151537008,0.12982905347903853,1.0213391739674595,67.34210886028274
1.4981226533166458,2.318824695139257,2.3176721060982777,-1.0001499593289713,0.12932005206430042,1.02377972465582,67.34211517973765
1.5018773466833542,2.3233743129281375,2.322223881803092,-1.0001473432545989,0.12881351423016274,1.0262202753441803,67.34212149919256
1.5056320400500625,2.327928654802331,2.3267803774054956,-1.0001447662751346,0.12830941471771778,1.0286608260325407,67.34212781864747
1.509386733416771,2.3324877134932915,2.331341585613363,-1.0001422279351257,0.1278077404747447,1.0311013767209012,67.34213450818467
1.5131414267834793,2.3370515357778077,2.3359075531316966,-1.0001397282152276,0.12730850607293462,1.0335419274092617,67.3421415791332
1.5168961201501876,2.3416200886359215,2.340478246940861,-1.0001372664467554,0.12681168514666802,1.0359824780976221,67.34214865008174
1.5206508135168961,2.3461933364023753,2.3450536313797605,-1.0001348419523106,0.12631725026481427,1.0384230287859826,67.34215572103027
1.5244055068836044,2.3507712719209546,2.3496336992714073,-1.0001324542884427,0.1258251886531927,1.040863579474343,67.34216313754662
1.5281602002503127,2.3553539364974587,2.354218491856509,-1.000130103387066,0.12533551193247883,1.0433041301627035,67.34217093236882
1.5319148936170213,2.359941307895854,2.358807986892874,-1.0001277886830462,0.12484819959195509,1.045744680851064,67.34217872719101
